"photo","age_mean","age_sd","age_N","anxious.easily.upset_mean","anxious.easily.upset_sd","anxious.easily.upset_N","Asian_mean","Asian_sd","Asian_N","attractiveness_mean","attractiveness_sd","attractiveness_N","Black_mean","Black_sd","Black_N","calm.emotionally.stable_mean","calm.emotionally.stable_sd","calm.emotionally.stable_N","Poor_mean","Poor_sd","Poor_N","Working.class_mean","Working.class_sd","Working.class_N","Middle.class_mean","Middle.class_sd","Middle.class_N","Upper.Middle.class_mean","Upper.Middle.class_sd","Upper.Middle.class_N","Upper.class_mean","Upper.class_sd","Upper.class_N","competence_mean","competence_sd","competence_N","conventional.uncreative_mean","conventional.uncreative_sd","conventional.uncreative_N","critical.quarrelsome_mean","critical.quarrelsome_sd","critical.quarrelsome_N","dependable.self.disciplined_mean","dependable.self.disciplined_sd","dependable.self.disciplined_N","disorganized.careless_mean","disorganized.careless_sd","disorganized.careless_N","dominant_mean","dominant_sd","dominant_N","education_mean","education_sd","education_N","extraverted.enthusiastic_mean","extraverted.enthusiastic_sd","extraverted.enthusiastic_N","hard.working_mean","hard.working_sd","hard.working_N","honest.moral_mean","honest.moral_sd","honest.moral_N","income_mean","income_sd","income_N","Latino_mean","Latino_sd","Latino_N","liberal_mean","liberal_sd","liberal_N","Native.American_mean","Native.American_sd","Native.American_N","Not.sure_mean","Not.sure_sd","Not.sure_N","occupational.prestige_mean","occupational.prestige_sd","occupational.prestige_N","open.to.new.experience.complex_mean","open.to.new.experience.complex_sd","open.to.new.experience.complex_N","Other_mean","Other_sd","Other_N","reserved.quiet_mean","reserved.quiet_sd","reserved.quiet_N","ses.ladder_mean","ses.ladder_sd","ses.ladder_N","submissive_mean","submissive_sd","submissive_N","sympathetic_mean","sympathetic_sd","sympathetic_N","thermometer_mean","thermometer_sd","thermometer_N","warmth_mean","warmth_sd","warmth_N","White_mean","White_sd","White_N"
"WF29.WF28",24.4705882352941,2.93933766048628,17,43.1176470588235,16.8889103887032,17,0.142857142857143,0.363136519601281,14,41.2941176470588,19.4992458376034,17,0,0,14,51.7058823529412,15.1111081074584,17,0,0,17,0.294117647058824,0.469668218313862,17,0.588235294117647,0.507299656195892,17,0.117647058823529,0.332105582077536,17,0,0,17,66.6470588235294,13.0189341752243,17,42.9411764705882,19.9514115673406,17,46,19.5831560275661,17,64.2352941176471,11.8665991956663,17,45.2941176470588,18.7575475005475,17,51.7647058823529,18.3184654507573,17,15.7647058823529,3.34532157954781,17,36.1764705882353,13.1540644579805,17,62.5294117647059,11.1024639554629,17,61.1764705882353,11.7592266652491,17,59705.8823529412,19402.8500029066,17,0.142857142857143,0.363136519601281,14,72.5490205882353,18.8879289644592,17,0.142857142857143,0.363136519601281,14,0.142857142857143,0.363136519601281,14,49.4117647058824,9.61807428444886,17,53.1764705882353,19.5007541332305,17,0.0714285714285714,0.267261241912424,14,67.5294117647059,15.5528037948903,17,50.9803923529412,11.1518890284755,17,50.9411764705882,22.9795305332683,17,45.2352941176471,12.1528258635837,17,NA,NA,NA,46.2352941176471,11.7075264881438,17,0.928571428571429,0.267261241912424,14
"WF3",66.5,6.46374504447692,26,45.8076923076923,20.5251440545868,26,0,0,18,37.9230769230769,26.2143824293811,26,0,0,18,54.3846153846154,15.276326582204,26,0,0,26,0.0769230769230769,0.271746488194703,26,0.115384615384615,0.325812593608421,26,0.423076923076923,0.503831473655779,26,0.384615384615385,0.496138938356834,26,63.7307692307692,17.2732340742727,26,51.8846153846154,21.7280039084623,26,55.8461538461538,22.5081181935626,26,64.5,12.4265844060224,26,28.8846153846154,13.2584370815777,26,66.5769230769231,18.3415878852908,26,17.3461538461538,3.84647690950883,26,54.8846153846154,18.9321460443911,26,61.7692307692308,17.2076905883566,26,56.5,17.1773106160423,26,121923.076923077,45827.4355179716,26,0.0555555555555556,0.235702260395516,18,41.02564,26.0615107585871,26,0,0,18,0,0,18,67.3076923076923,18.5294775550078,26,46.4615384615385,21.2042085808092,26,0,0,18,39.5,17.7769513696809,26,79.4871815384615,13.2188806809707,26,37.8076923076923,19.5918742967981,26,55.1538461538462,19.6442201325322,26,NA,NA,NA,52,18.4824240834367,26,0.944444444444444,0.235702260395516,18
"WF3.BF40",68.1818181818182,6.13837549190775,22,48.8181818181818,18.7455045115873,22,0,0,17,28.8636363636364,17.3597658930491,22,0,0,17,49.2272727272727,17.0515515791206,22,0.0454545454545455,0.21320071635561,22,0.136363636363636,0.351250086657104,22,0.5,0.511766315719159,22,0.272727272727273,0.455842305838552,22,0.0454545454545455,0.21320071635561,22,52.6363636363636,15.0666628356889,22,52.4090909090909,16.4827733765231,22,57.9545454545455,18.1697741494134,22,56.4761904761905,13.5374260759535,21,46.6363636363636,18.7478137253526,22,56.4090909090909,22.8257563185791,22,15.0454545454545,3.52511090980226,22,52.9545454545455,17.9747899457288,22,53.9545454545455,16.1583747200352,22,54.0476190476191,16.8803915549261,21,74545.4545454545,33873.3316548963,22,0,0,17,44.4444436363636,21.9560801246164,22,0,0,17,0,0,17,49.2727272727273,16.8895059506017,22,39.9545454545455,22.2464063930019,22,0,0,17,47.9545454545455,22.6242122151243,22,53.5353545454545,19.8869142704564,22,43.5,16.4714760665073,22,50.1904761904762,16.690173898492,21,NA,NA,NA,49.0909090909091,14.683677659578,22,1,0,17
"WF3.BF70",70.3846153846154,3.86303985522761,13,55.6153846153846,15.2344919045482,13,0,0,13,22.1538461538462,23.1187014984484,13,0,0,13,44.1538461538462,18.3114088018288,13,0,0,13,0.0769230769230769,0.277350098112615,13,0.461538461538462,0.518874521662771,13,0.307692307692308,0.480384461415261,13,0.153846153846154,0.375533808099405,13,53.7692307692308,15.8753154622401,13,58.5384615384615,16.7611424859971,13,62.6153846153846,22.3104551781538,13,55.1538461538462,20.3545496709628,13,42.4615384615385,20.7991000791516,13,69.3846153846154,19.2593633571589,13,16.0769230769231,4.11220821581987,13,47.0769230769231,22.1226186607792,13,50.6666666666667,16.086885304119,12,47.5833333333333,17.2913974057166,12,97307.6923076923,44750.0179057406,13,0.0769230769230769,0.277350098112615,13,36.7521353846154,33.7579793880599,13,0,0,13,0,0,13,58.3076923076923,14.0735248805728,13,44.5384615384615,22.1231981737699,13,0,0,13,49.3846153846154,24.7404475220183,13,70.0854723076923,15.3052716815885,13,43.1538461538462,19.0168616138685,13,45.1538461538462,18.1054602898599,13,NA,NA,NA,39,20.623611064344,13,0.923076923076923,0.277350098112615,13
"WF3.BF85",66.2777777777778,14.5796213763295,18,47.8888888888889,24.270264762338,18,0,0,16,44.8333333333333,29.4922721682657,18,0,0,16,58.9444444444444,20.2236676205416,18,0,0,18,0,0,18,0.166666666666667,0.383482494423685,18,0.388888888888889,0.50163132570455,18,0.444444444444444,0.511309992564914,18,70.2777777777778,15.1649966759972,18,54.6666666666667,24.4010607291134,18,64.6111111111111,13.9416383917297,18,68.1666666666667,16.1655043042821,18,39.3333333333333,25.8979899288138,18,72.1111111111111,16.8798135231158,18,17.5555555555556,4.30078272249875,18,64,16.8278480676596,18,63.6111111111111,18.4139936841168,18,58.9444444444444,17.1205834913699,18,116944.444444444,43424.6774815782,18,0,0,16,38.8888872222222,21.9757587942358,18,0,0,16,0.0625,0.25,16,73.5555555555556,16.4539364938543,18,52.2777777777778,24.5711585006763,18,0.0625,0.25,16,55.5,19.9270729233904,18,74.6913594444444,15.6233615992456,18,33,21.6414634712274,18,53.2777777777778,17.2994578478652,18,NA,NA,NA,53.3333333333333,15.8076675363944,18,0.875,0.341565025531987,16
"WF3.WF108",68.1363636363636,4.82350844989762,22,50.0476190476191,25.2021352081053,21,0,0,12,40.0952380952381,25.6552231756123,21,0,0,12,52.6666666666667,22.6193132816479,21,0,0,21,0,0,21,0.0952380952380952,0.300792603759119,21,0.380952380952381,0.497613351528119,21,0.523809523809524,0.511766315719159,21,66.9047619047619,19.6160769826812,21,53.1428571428571,22.414918501493,21,68.0952380952381,19.7633619657809,21,61.0952380952381,20.5253617797708,21,31.7619047619048,23.0800883055173,21,64.9523809523809,20.92719806968,21,17.5238095238095,3.44411160706281,21,49.5238095238095,19.4052030332564,21,64.0952380952381,20.6855136796376,21,57.3333333333333,19.4585028543651,21,102272.727272727,40140.4460769361,22,0,0,12,31.7460304761905,23.1169113295439,21,0,0,12,0,0,12,68.1428571428571,16.9330614901314,21,34.0476190476191,12.8002976155877,21,0,0,12,47.8571428571429,21.9049896468492,21,79.3650804761905,16.2106944146105,21,39.4285714285714,21.2310419635293,21,47.2380952380952,18.8862509829367,21,NA,NA,NA,45.5238095238095,20.7716610978011,21,1,0,12
"WF3.WF36",69.1578947368421,5.16680814746866,19,45.6315789473684,18.5238900591635,19,0,0,17,28.2105263157895,23.5432909702022,19,0,0,17,58.0526315789474,16.2633660729688,19,0,0,19,0.157894736842105,0.374634324632678,19,0.578947368421053,0.507257273501788,19,0.210526315789474,0.418853908291695,19,0.0526315789473684,0.229415733870562,19,54.3157894736842,19.644203644895,19,49.3684210526316,24.3862678259616,19,52.5263157894737,14.2102014257858,19,59,13.9403491108843,19,33.5263157894737,12.9115298217981,19,52.3684210526316,18.0191580957472,19,15.3157894736842,4.32117051502056,19,52.4736842105263,17.9207155767739,19,57.1052631578947,16.1757525562254,19,62.6315789473684,18.3672732093307,19,76578.9473684211,36096.0382397873,19,0,0,17,42.1052626315789,22.4001990177533,19,0,0,17,0,0,17,51.4736842105263,16.5676003125667,19,49.9473684210526,20.1562609082431,19,0,0,17,42.6315789473684,23.0656322656212,19,58.4795347368421,13.7796238335455,19,50.1578947368421,13.0096680199114,19,59.1052631578947,20.4637748685658,19,NA,NA,NA,55.5789473684211,20.3751367806552,19,1,0,17
"WF3.WF57",69.2352941176471,4.52119193029761,17,43.7647058823529,16.0838793974149,17,0,0,12,26.0588235294118,20.7197689062743,17,0,0,12,59.1764705882353,11.3756059954934,17,0,0,17,0.117647058823529,0.332105582077536,17,0.705882352941177,0.469668218313862,17,0.117647058823529,0.332105582077536,17,0.0588235294117647,0.242535625036333,17,61.3529411764706,13.6241567467063,17,54.7058823529412,20.8379602705086,17,53.7058823529412,20.2785746105414,17,57.2941176470588,11.251470492131,17,40.4117647058824,11.8746516976784,17,47.4117647058824,17.0038922879786,17,15.3529411764706,1.72992689406909,17,50.1764705882353,15.1790780933727,17,60.6470588235294,16.1165333449481,17,61.8235294117647,13.7578854394382,17,66764.7058823529,27891.5968791783,17,0,0,12,33.3333311764706,17.1233729514536,17,0,0,12,0,0,12,47.6470588235294,18.0760240943307,17,43.1176470588235,16.8147344349427,17,0,0,12,53.1764705882353,19.1514858892125,17,51.6339876470588,14.131864419006,17,51.4117647058824,21.0981599420702,17,63.1764705882353,16.6442005444751,17,NA,NA,NA,60.8823529411765,17.0692792500928,17,1,0,12
"WF3.WF72",68.4285714285714,4.54501296556378,21,54.2857142857143,17.0650017789125,21,0,0,12,29.047619047619,19.3790510357865,21,0,0,12,49.5714285714286,15.945442698688,21,0,0,21,0.0476190476190476,0.218217890235992,21,0.476190476190476,0.511766315719159,21,0.428571428571429,0.50709255283711,21,0.0476190476190476,0.218217890235992,21,56.4285714285714,12.0647064969332,21,58.9047619047619,18.1270647428224,21,59.9047619047619,14.7949476575781,21,56.3809523809524,14.2845237599165,21,45.7619047619048,15.9464878951597,21,53.9523809523809,16.3629954179429,21,15.7619047619048,3.43372628356953,21,52.5238095238095,15.1083389147154,21,57.1904761904762,14.9586732286625,21,56.6,12.9793358032966,20,84047.6190476191,36318.6951727016,21,0,0,12,34.9206333333333,20.8716590922426,21,0.0833333333333333,0.288675134594813,12,0,0,12,55.2380952380952,15.2312335741553,21,38.5238095238095,16.5155049805298,21,0,0,12,51.4761904761905,17.2180691357046,21,65.0793671428571,15.0249654558292,21,51.5714285714286,19.6381552814195,21,54.2857142857143,14.4330968857791,21,NA,NA,NA,53.9523809523809,18.8241233274652,21,0.916666666666667,0.288675134594813,12
"WF30",45.6231343283582,6.33270439775449,134,57.9285714285714,17.2602891753754,14,0,0,18,26.7142857142857,23.2955214296937,14,0,0,18,47.7857142857143,18.8564560314481,14,0,0,14,0.428571428571429,0.513552591013095,14,0.357142857142857,0.497245158098847,14,0.214285714285714,0.42581531362632,14,0,0,14,56.7671232876712,16.7808758114253,73,55.1428571428571,20.6541377596211,14,59.7857142857143,22.7094645515869,14,54.3571428571429,18.3873164598156,14,50.7857142857143,19.8384962652398,14,65.1428571428571,19.5166877031196,14,14.2857142857143,3.83162089478052,14,63.7142857142857,14.5677651072421,14,59.7142857142857,15.147625208281,14,53.6428571428571,18.7313276988749,14,53181.3712121212,20641.4153922521,132,0.166666666666667,0.383482494423685,18,39.68254,23.7565573436618,14,0,0,18,0,0,18,47.2142857142857,19.5730527921527,14,41.1428571428571,15.2358743802864,14,0,0,18,36.2142857142857,21.1739265332428,14,54.7619057142857,18.7269532686835,14,37.6428571428571,22.3145593825995,14,54.5714285714286,19.9642537694608,14,55.4716981132075,22.0633735595939,53,57.1643835616438,19.8732187871504,73,0.944444444444444,0.235702260395516,18
"WF31",33,5.81950742474539,76,47.5,16.8007936320481,16,0.166666666666667,0.389249472080761,12,63.1875,19.1667028985165,16,0,0,12,59.8125,15.8712265856591,16,0,0,16,0,0,16,0.5,0.516397779494322,16,0.5,0.516397779494322,16,0,0,16,65.4375,12.8424750989312,16,38.9375,18.1786275609574,16,52.625,19.724350432904,16,63.375,14.1368313281301,16,42.625,22.1144748976773,16,57.1875,14.9542357433159,16,17.375,1.08781125813871,16,66,14.301515071255,16,63.4375,13.1603887987146,16,59.5,14.5693742716243,16,61183.4210526316,28680.8003539014,76,0.25,0.452267016866645,12,59.02777875,16.5893288932249,16,0.0833333333333333,0.288675134594813,12,0.0833333333333333,0.288675134594813,12,60.25,12.0305167525478,16,65.1875,16.0923118289449,16,0.0833333333333333,0.288675134594813,12,42.3125,21.0988743775586,16,63.888891875,10.343881732716,16,48.25,16.9253261908498,16,57.8125,16.3104005673272,16,NA,NA,NA,57.4375,16.0373262526312,16,0.583333333333333,0.514928650544437,12
"WF32",56.75,6.44028514332034,12,54.75,19.4895076667141,12,0,0,18,24.25,23.1678656764062,12,0,0,18,49,14.7463400698121,12,0,0,12,0.333333333333333,0.492365963917331,12,0.583333333333333,0.514928650544437,12,0.0833333333333333,0.288675134594813,12,0,0,12,56.5833333333333,12.324833270739,12,52,16.6515082581947,12,67.1666666666667,18.5415177045429,12,55.8333333333333,21.6284044438761,12,37.6666666666667,16.328075839059,12,53.5,18.1333444741499,12,14.5833333333333,1.97522534195852,12,45.75,18.9262924381545,12,57.8333333333333,16.2415479184676,12,51.5833333333333,21.7818036373706,12,66666.6666666667,22087.9783565357,12,0.166666666666667,0.383482494423685,18,45.4545445454545,20.7599743906477,11,0,0,18,0,0,18,49.25,19.5825757429219,12,48.9166666666667,15.6289843404858,12,0.0555555555555556,0.235702260395516,18,52.5833333333333,15.042112601465,12,49.074075,15.3217183476216,12,53.6666666666667,20.7247473209,12,54.0833333333333,22.125502904745,12,NA,NA,NA,54,18.1458735604745,12,0.833333333333333,0.383482494423685,18
"WF33",23.8823529411765,5.07299656195892,17,52.2941176470588,13.8418058155464,17,0.0666666666666667,0.258198889747161,15,53.1764705882353,20.8273716960327,17,0,0,15,52.5294117647059,11.385943346177,17,0.0588235294117647,0.242535625036333,17,0.294117647058824,0.469668218313862,17,0.470588235294118,0.514495755427527,17,0.176470588235294,0.392952623996688,17,0,0,17,58.8235294117647,10.3031263102374,17,43.2352941176471,16.8431344016067,17,54,19.5480178023246,17,58.6470588235294,12.0464786165428,17,47.6470588235294,17.0621700571417,17,49.9411764705882,16.0642093963386,17,14.6470588235294,3.53449389005322,17,65.3529411764706,13.6470746703762,17,60.8823529411765,13.8333038034176,17,58.7058823529412,8.19881627037063,17,49705.8823529412,29605.2459580273,17,0.8,0.414039335605413,15,64.7058835294118,14.2915508770252,17,0,0,15,0,0,15,47.3529411764706,14.1330338943492,17,60.2941176470588,13.4989106314285,17,0,0,15,43.2941176470588,18.4043632933958,17,46.4052282352941,12.5679014146959,17,49.6470588235294,16.4921995821911,17,57,11.2416635779586,17,NA,NA,NA,58.4705882352941,11.2645330965093,17,0.533333333333333,0.516397779494322,15
"WF34",47.5797101449275,7.84857761017777,69,50.5,17.1214151618042,8,0,0,8,35.375,24.6283083346902,8,0,0,8,59.375,13.6793640203045,8,0,0,8,0.125,0.353553390593274,8,0.75,0.462910049886276,8,0.125,0.353553390593274,8,0,0,8,62.625,8.60128727907299,8,41.875,16.092922135434,8,48.875,15.959211401928,8,61,9.31971796017148,8,40.75,12.8034593539626,8,43,13.8254423850688,8,17.25,0.707106781186548,8,55.75,25.1495526799186,8,63.75,7.74135462490716,8,65.5,16.4664160381929,8,56763.8235294118,25855.0226264293,68,0,0,8,51.3888875,34.0854318961709,8,0.125,0.353553390593274,8,0,0,8,53.125,7.37636185973236,8,48.5,13.5224680756563,8,0,0,8,49,20.1423505508738,8,52.77777875,12.9440554134612,8,50.875,10.6695494616355,8,66.5,9.56182887467515,8,NA,NA,NA,65.625,7.85470741475636,8,1,0,8
"WF35",45.2625,8.13765081331791,80,41.3684210526316,25.3557149515007,19,0,0,14,32.9473684210526,18.0876682491154,19,0,0,14,51.5263157894737,22.8360543903048,19,0,0,19,0,0,19,0.789473684210526,0.418853908291695,19,0.210526315789474,0.418853908291695,19,0,0,19,58.5789473684211,17.7429666487055,19,52.3684210526316,24.4204161542386,19,40.5263157894737,25.4064043130263,19,55.3684210526316,19.4970383115994,19,36.2105263157895,21.0965477622615,19,46.3157894736842,23.8817750865917,19,16.5789473684211,1.53896752812773,19,44.9473684210526,19.7918998139545,19,55.1578947368421,21.6082884249302,19,60.1578947368421,15.6675998228997,19,57371.0384615385,23723.7531893272,78,0.0714285714285714,0.267261241912424,14,41.5204668421053,23.6695674961892,19,0.0714285714285714,0.267261241912424,14,0,0,14,53.3157894736842,13.6343220162245,19,44.3684210526316,17.1503499359044,19,0,0,14,60.2631578947368,17.3232089190041,19,54.3859657894737,11.6503362485849,19,49.7894736842105,21.159654868453,19,58.7368421052632,15.0031185841965,19,NA,NA,NA,59.4736842105263,15.9978068672366,19,1,0,14
"WF36",48.8088235294118,5.80853040458003,68,48.375,16.860244871972,8,0.111111111111111,0.333333333333333,9,24.375,17.1041974798168,8,0,0,9,50.25,18.7901950115327,8,0,0,8,0.375,0.517549169506766,8,0.625,0.517549169506766,8,0,0,8,0,0,8,57.25,13.8538287642287,8,60.125,15.3384437653517,8,51.875,14.2471801721303,8,47.875,13.281969518325,8,51.25,14.1799657464829,8,58.75,13.1556614646102,8,15.625,1.59798980865694,8,56.25,14.3999007933091,8,49.25,11.7564571922959,8,53.25,11.4361581960777,8,56864.7910447761,23626.4878322828,67,0.111111111111111,0.333333333333333,9,38.88888875,23.7565568039998,8,0,0,9,0.111111111111111,0.333333333333333,9,48.375,13.6270476836118,8,51,19.6832053138855,8,0,0,9,45.75,13.3282728492051,8,48.61111125,11.78511655531,8,45.625,10.013383900703,8,60.25,9.63253415699702,8,NA,NA,NA,59.25,12.7587504986074,8,0.888888888888889,0.333333333333333,9
"WF36.WF3",48.3846153846154,8.02639875181123,13,36.1428571428571,23.6606038769972,14,0.111111111111111,0.333333333333333,9,32.4285714285714,23.3755766221409,14,0,0,9,60.7142857142857,21.0290223315251,14,0,0,14,0.0714285714285714,0.267261241912424,14,0.5,0.518874521662771,14,0.357142857142857,0.497245158098847,14,0.0714285714285714,0.267261241912424,14,69,9.00427249015283,14,50.9285714285714,22.2346378625585,14,49.8571428571429,23.9578384245746,14,65.4285714285714,9.18790413628606,14,28.3571428571429,16.2082939018513,14,55.6428571428571,21.3455350865671,14,17.9285714285714,1.89997108132995,14,64.7857142857143,16.7294239701678,14,65,13.6776066282418,14,65,13.1266024662779,14,83571.4285714286,20326.9971512472,14,0,0,9,56.3492071428571,21.5559481164614,14,0,0,9,0,0,9,62.5,14.0425178544415,14,45.9285714285714,18.722525658494,14,0,0,9,35.3571428571429,16.3829514709987,14,63.4920657142857,13.3820857479776,14,46.3571428571429,14.7731937219835,14,61,12.1148351523754,14,NA,NA,NA,57,13.8174917015744,14,0.888888888888889,0.333333333333333,9
"WF37",29.5882352941176,5.63368147738106,68,46.2,17.0736964688702,10,0,0,8,56.2,13.7258879494188,10,0,0,8,65.4,8.90942073188699,10,0,0,10,0,0,10,0.9,0.316227766016838,10,0.1,0.316227766016838,10,0,0,10,66.7,15.7130518996152,10,37.2,12.7087021804396,10,40.1,19.5189366741349,10,67.6,14.5388368784362,10,32.4,11.5969344608344,10,53.6,13.7614598708777,10,16.9,1.59513148186739,10,56.7,20.2542176677682,10,70.5,13.4598167397133,10,68.3,14.682188755995,10,45071.6086956522,18932.9530031149,69,0,0,8,63.333335,18.1821317871073,10,0,0,8,0,0,8,60.5,7.9337534902746,10,56.2,16.5784331118609,10,0,0,8,48.8,22.4983950044837,10,61.111114,7.85674358453254,10,45.1,16.1345040897519,10,65.9,12.7318498263214,10,NA,NA,NA,67.4,13.9538923283474,10,1,0,8
"WF38",46.1829268292683,7.21816646596505,82,52.8095238095238,21.6993526346273,21,0,0,17,28.4761904761905,21.1367430026933,21,0,0,17,45,14.2337626789265,21,0,0,21,0.0952380952380952,0.300792603759119,21,0.666666666666667,0.483045891539648,21,0.238095238095238,0.436435780471985,21,0,0,21,51.2857142857143,16.6076574421044,21,62.0476190476191,15.4837856820488,21,64.6666666666667,18.8104580840907,21,49.2380952380952,14.4634185513134,21,44.7619047619048,18.212371514728,21,60.2380952380952,18.9259207488163,21,15.7619047619048,2.80899914390806,21,52.0952380952381,19.4419771677285,21,48,14.8458748479165,21,46.3333333333333,16.1348484137079,21,63270.8641975309,29634.9745443425,81,0,0,17,32.8042319047619,24.9632309843054,21,0,0,17,0,0,17,52.5238095238095,14.3304537528267,21,34.4761904761905,13.3177289641254,21,0,0,17,37.1428571428571,19.4609499107462,21,55.5555566666667,13.6082790704509,21,37.5238095238095,19.5617459538229,21,38.4285714285714,13.0367612104059,21,NA,NA,NA,38.3809523809524,17.2524670423571,21,1,0,17
"WF39",28.1111111111111,5.67890834580027,81,51.8333333333333,15.7498562220261,24,0,0,14,46.5833333333333,25.4061215948589,24,0,0,14,52.9166666666667,15.9180419012834,24,0.0416666666666667,0.204124145231932,24,0.208333333333333,0.414851116999053,24,0.5,0.510753918455249,24,0.25,0.442325868464691,24,0,0,24,58.4166666666667,14.916919680471,24,43,17.9322396089084,24,56.625,16.2288323671175,24,47.6666666666667,16.5310423845213,24,54.5416666666667,17.2045978856176,24,59.0416666666667,14.8484493895949,24,14.8333333333333,2.79232903671386,24,56.875,22.1365574087988,24,55.7916666666667,15.1456096857678,24,58.5416666666667,15.2172075558264,24,39999.3037974684,18432.1973093311,79,0,0,14,58.7962966666667,20.0587366522715,24,0,0,14,0,0,14,45,20.5743614196428,24,59.4583333333333,18.5025948043174,24,0,0,14,46.25,18.7854013624364,24,52.3148154166667,14.4608507888602,24,46.0416666666667,16.3825972529884,24,54.75,12.9924727371693,24,NA,NA,NA,56.0833333333333,16.0973037619906,24,1,0,14
"WF4",69.3048780487805,6.37934364128366,82,45.7727272727273,18.8045886451301,22,0,0,20,25.0909090909091,21.0778807349566,22,0,0,20,63.3181818181818,13.3715631583858,22,0.0454545454545455,0.21320071635561,22,0.136363636363636,0.351250086657104,22,0.590909090909091,0.503236279740196,22,0.181818181818182,0.394771016975861,22,0.0454545454545455,0.21320071635561,22,56.5975609756098,15.678765821372,82,55.7272727272727,21.1889050441427,22,42.9545454545455,17.156082560747,22,61.0909090909091,10.7610810702673,22,32.6818181818182,14.6202285293727,22,43.9090909090909,19.5640805240943,22,15.8636363636364,2.31548523240203,22,55.4090909090909,15.317773961454,22,63.5454545454545,13.3085267072236,22,69.3181818181818,13.1017496600967,22,66790.1234567901,24575.2497695256,81,0.15,0.366347548532523,20,40.4040390909091,20.1538647255184,22,0.05,0.223606797749979,20,0,0,20,51.9090909090909,16.1979101853386,22,33.3181818181818,17.6780368540454,22,0.05,0.223606797749979,20,54,17.3177585704606,22,54.5454559090909,14.5110781555435,22,51.9090909090909,19.6151280075672,22,66.6818181818182,12.1042549135825,22,65.9615384615385,17.0649986222936,52,65.5487804878049,14.6145137052215,82,0.85,0.366347548532523,20
